1.49009e+09 45 0.223106 0.219753 -0.0250421 -1.59802 0.131472 0.0555151 1.59039  101.131305	 1.279526	-0.000000	 0.000000	-0.000000	 27.811106  8.849639	 99.607741	-0.000000	 0.000000	 0.000000	 0.000274
1.49009e+09 45 0.223106 0.219753 -0.0250421 -1.59802 0.131472 0.0555151 1.59039  101.131305	 1.279526	-0.000000	 0.000000	-0.000000	 27.811106  8.849639	 99.607741	-0.000000	 0.000000	 0.000000	 0.000274
1.49009e+09 45 0.157939 0.217787 -0.0830504 -1.83424 0.105396 0.0622356 1.31412  98.858376	-3.909131	 0.000000	-0.000000	-0.000000	 27.186053 -29.513020	 95.545615	-0.000000	-0.000000	 0.000000	-0.000935
1.49009e+09 45 0.157939 0.217787 -0.0830504 -1.83424 0.105396 0.0622356 1.31412  98.858376	-3.909131	 0.000000	-0.000000	-0.000000	 27.186053 -29.513020	 95.545615	-0.000000	-0.000000	 0.000000	-0.000935
1.49009e+09 45 0.21637 0.212204 -0.0240815 -1.59804 0.130935 0.055454 1.59039  101.182754	-1.105831	-0.000000	-0.000000	-0.000000	 27.825255 -9.342606	 99.562711	-0.000000	 0.000000	-0.000000	-0.000290
1.49009e+09 45 0.21637 0.212204 -0.0240815 -1.59804 0.130935 0.055454 1.59039  101.182754	-1.105831	-0.000000	-0.000000	-0.000000	 27.825255 -9.342606	 99.562711	-0.000000	 0.000000	-0.000000	-0.000290
1.49009e+09 45 0.305623 0.203683 -0.0948579 -1.34534 0.323433 0.0761483 1.81233  98.963089	 3.848200	 0.000000	 0.000000	-0.000000	 27.214852  29.325017	 95.603487	-0.000000	-0.000000	 0.000000	 0.000929
1.49009e+09 45 0.305623 0.203683 -0.0948579 -1.34534 0.323433 0.0761483 1.81233  98.963089	 3.848200	 0.000000	 0.000000	-0.000000	 27.214852  29.325017	 95.603487	-0.000000	-0.000000	 0.000000	 0.000929
1.49009e+09 45 0.257211 0.242943 -0.199281 -1.53472 0.0915892 0.047994 1.65717  101.036583	 1.523534	-0.000000	 0.000000	-0.000000	 27.785058  10.550836	 99.441925	-0.000000	 0.000000	 0.000000	 0.000328
1.49009e+09 45 0.257211 0.242943 -0.199281 -1.53472 0.0915892 0.047994 1.65717  101.036583	 1.523534	-0.000000	 0.000000	-0.000000	 27.785058  10.550836	 99.441925	-0.000000	 0.000000	 0.000000	 0.000328
1.49009e+09 45 0.157939 0.217787 -0.0830504 -1.83424 0.105396 0.0622356 1.31412  99.067750	-3.784060	 0.000000	-0.000000	-0.000000	 27.243633 -29.248778	 95.626840	-0.000000	-0.000000	 0.000000	-0.000927
1.49009e+09 45 0.157939 0.217787 -0.0830504 -1.83424 0.105396 0.0622356 1.31412  99.067750	-3.784060	 0.000000	-0.000000	-0.000000	 27.243633 -29.248778	 95.626840	-0.000000	-0.000000	 0.000000	-0.000927
1.49009e+09 45 0.195188 0.232608 -0.0591852 -1.71392 -0.0404027 0.0430227 1.46444  100.697637	-2.187631	-0.000000	-0.000000	-0.000000	 27.691849 -13.771780	 99.047217	-0.000000	 0.000000	-0.000000	-0.000431
1.49009e+09 45 0.195188 0.232608 -0.0591852 -1.71392 -0.0404027 0.0430227 1.46444  100.697637	-2.187631	-0.000000	-0.000000	-0.000000	 27.691849 -13.771780	 99.047217	-0.000000	 0.000000	-0.000000	-0.000431
1.49009e+09 45 0.301457 0.238116 -0.18913 -1.38114 0.100653 0.0422461 1.7851  99.400756	 3.560480	 0.000000	 0.000000	-0.000000	 27.335209  26.406861	 96.450340	-0.000000	-0.000000	 0.000000	 0.000838
1.49009e+09 45 0.301457 0.238116 -0.18913 -1.38114 0.100653 0.0422461 1.7851  99.400756	 3.560480	 0.000000	 0.000000	-0.000000	 27.335209  26.406861	 96.450340	-0.000000	-0.000000	 0.000000	 0.000838
1.49009e+09 45 0.264958 0.222505 -0.153585 -1.56956 0.413021 0.0883508 1.61321  100.837090	 1.946074	-0.000000	 0.000000	-0.000000	 27.730198  15.109565	 98.851973	-0.000000	 0.000000	 0.000000	 0.000473
1.49009e+09 45 0.264958 0.222505 -0.153585 -1.56956 0.413021 0.0883508 1.61321  100.837090	 1.946074	-0.000000	 0.000000	-0.000000	 27.730198  15.109565	 98.851973	-0.000000	 0.000000	 0.000000	 0.000473
1.49009e+09 45 0.172565 0.206157 -0.0510565 -1.71824 0.663876 0.10676 1.37086  99.162030	-3.723892	 0.000000	-0.000000	-0.000000	 27.269560 -28.020308	 95.994004	-0.000000	-0.000000	-0.000000	-0.000889
1.49009e+09 45 0.172565 0.206157 -0.0510565 -1.71824 0.663876 0.10676 1.37086  99.162030	-3.723892	 0.000000	-0.000000	-0.000000	 27.269560 -28.020308	 95.994004	-0.000000	-0.000000	-0.000000	-0.000889
1.49009e+09 45 0.187897 0.210814 0.00827022 -1.74901 0.379296 0.0860821 1.45422  100.343042	-2.680078	-0.000000	-0.000000	-0.000000	 27.594336 -17.662793	 98.427809	-0.000000	 0.000000	-0.000000	-0.000554
1.49009e+09 45 0.187897 0.210814 0.00827022 -1.74901 0.379296 0.0860821 1.45422  100.343042	-2.680078	-0.000000	-0.000000	-0.000000	 27.594336 -17.662793	 98.427809	-0.000000	 0.000000	-0.000000	-0.000554
1.49009e+09 45 0.292791 0.239184 -0.159213 -1.36432 0.0190718 0.0292173 1.79389  99.536202	 3.458741	 0.000000	 0.000000	-0.000000	 27.372457  25.443320	 96.708996	-0.000000	-0.000000	 0.000000	 0.000808
1.49009e+09 45 0.292791 0.239184 -0.159213 -1.36432 0.0190718 0.0292173 1.79389  99.536202	 3.458741	 0.000000	 0.000000	-0.000000	 27.372457  25.443320	 96.708996	-0.000000	-0.000000	 0.000000	 0.000808
1.49009e+09 45 0.262305 0.204509 -0.0353682 -1.41005 0.457881 0.0939178 1.7313  100.463974	 2.526372	-0.000000	 0.000000	-0.000000	 27.627592  19.270323	 98.125735	-0.000000	 0.000000	 0.000000	 0.000605
1.49009e+09 45 0.262305 0.204509 -0.0353682 -1.41005 0.457881 0.0939178 1.7313  100.463974	 2.526372	-0.000000	 0.000000	-0.000000	 27.627592  19.270323	 98.125735	-0.000000	 0.000000	 0.000000	 0.000605
1.49009e+09 45 0.173811 0.20789 -0.052048 -1.71883 0.662177 0.106632 1.3707  99.609436	-3.401130	 0.000000	-0.000000	-0.000000	 27.392596 -24.903623	 96.849385	-0.000000	-0.000000	-0.000000	-0.000791
1.49009e+09 45 0.173811 0.20789 -0.052048 -1.71883 0.662177 0.106632 1.3707  99.609436	-3.401130	 0.000000	-0.000000	-0.000000	 27.392596 -24.903623	 96.849385	-0.000000	-0.000000	-0.000000	-0.000791
1.49009e+09 45 0.20236 0.247434 -0.170843 -1.68466 -0.0322175 0.0420655 1.49797  100.264699	-2.772466	-0.000000	-0.000000	-0.000000	 27.572792 -19.796207	 98.020990	-0.000000	 0.000000	-0.000000	-0.000622
1.49009e+09 45 0.20236 0.247434 -0.170843 -1.68466 -0.0322175 0.0420655 1.49797  100.264699	-2.772466	-0.000000	-0.000000	-0.000000	 27.572792 -19.796207	 98.020990	-0.000000	 0.000000	-0.000000	-0.000622
1.49009e+09 45 0.303398 0.228528 -0.176108 -1.36049 0.144608 0.0480924 1.79626  100.084629	 2.968653	 0.000000	 0.000000	-0.000000	 27.523273  21.139056	 97.740174	-0.000000	-0.000000	 0.000000	 0.000672
1.49009e+09 45 0.303398 0.228528 -0.176108 -1.36049 0.144608 0.0480924 1.79626  100.084629	 2.968653	 0.000000	 0.000000	-0.000000	 27.523273  21.139056	 97.740174	-0.000000	-0.000000	 0.000000	 0.000672
1.49009e+09 45 0.248368 0.202256 0.0480735 -1.42433 0.148531 0.0510969 1.73616  99.462189	 3.514760	-0.000000	 0.000000	-0.000000	 27.352103  25.195169	 96.773948	-0.000000	-0.000000	 0.000000	 0.000794
1.49009e+09 45 0.248368 0.202256 0.0480735 -1.42433 0.148531 0.0510969 1.73616  99.462189	 3.514760	-0.000000	 0.000000	-0.000000	 27.352103  25.195169	 96.773948	-0.000000	-0.000000	 0.000000	 0.000794
1.49009e+09 45 0.167409 0.207075 0.0200611 -1.69023 0.600319 0.103075 1.42476  100.471964	-2.515500	 0.000000	-0.000000	-0.000000	 27.629789 -17.501468	 98.456621	-0.000000	 0.000000	-0.000000	-0.000558
1.49009e+09 45 0.167409 0.207075 0.0200611 -1.69023 0.600319 0.103075 1.42476  100.471964	-2.515500	 0.000000	-0.000000	-0.000000	 27.629789 -17.501468	 98.456621	-0.000000	 0.000000	-0.000000	-0.000558
1.49009e+09 45 0.167961 0.248514 -0.169466 -1.81154 -0.0572306 0.0474469 1.34258  99.128518	-3.745082	-0.000000	-0.000000	-0.000000	 27.260344 -27.648549	 96.101746	-0.000000	-0.000000	-0.000000	-0.000872
